dia,mes,ano,hora,temp,hum,data
22.0,10.0,2021.0,17.0,22.93220338983051,32.016949152542374,22-10-2021 17
22.0,10.0,2021.0,18.0,21.45,35.96666666666667,22-10-2021 18
22.0,10.0,2021.0,19.0,20.433333333333334,41.71666666666667,22-10-2021 19
22.0,10.0,2021.0,20.0,19.783333333333335,46.71666666666667,22-10-2021 20
22.0,10.0,2021.0,21.0,19.0,49.7,22-10-2021 21
22.0,10.0,2021.0,22.0,18.533333333333335,53.35,22-10-2021 22
22.0,10.0,2021.0,23.0,18.0,56.3,22-10-2021 23
23.0,10.0,2021.0,0.0,18.0,59.68333333333333,23-10-2021 0
23.0,10.0,2021.0,1.0,17.083333333333332,63.15,23-10-2021 1
23.0,10.0,2021.0,2.0,17.0,65.51666666666667,23-10-2021 2
23.0,10.0,2021.0,3.0,17.0,68.5,23-10-2021 3
23.0,10.0,2021.0,4.0,17.0,70.98333333333333,23-10-2021 4
23.0,10.0,2021.0,5.0,16.55,72.35,23-10-2021 5
23.0,10.0,2021.0,6.0,16.916666666666668,71.3,23-10-2021 6
23.0,10.0,2021.0,7.0,18.016666666666666,64.4,23-10-2021 7
23.0,10.0,2021.0,8.0,19.666666666666668,56.15,23-10-2021 8
23.0,10.0,2021.0,9.0,21.728813559322035,47.610169491525426,23-10-2021 9
23.0,10.0,2021.0,10.0,23.93220338983051,41.983050847457626,23-10-2021 10
23.0,10.0,2021.0,11.0,26.166666666666668,34.766666666666666,23-10-2021 11
23.0,10.0,2021.0,12.0,28.4,25.883333333333333,23-10-2021 12
23.0,10.0,2021.0,13.0,29.85,18.133333333333333,23-10-2021 13
23.0,10.0,2021.0,14.0,30.883333333333333,16.25,23-10-2021 14
23.0,10.0,2021.0,15.0,30.333333333333332,15.066666666666666,23-10-2021 15
23.0,10.0,2021.0,16.0,29.864406779661017,15.186440677966102,23-10-2021 16
23.0,10.0,2021.0,17.0,28.627118644067796,16.491525423728813,23-10-2021 17
23.0,10.0,2021.0,18.0,27.866666666666667,17.433333333333334,23-10-2021 18
23.0,10.0,2021.0,19.0,26.54237288135593,22.0,23-10-2021 19
23.0,10.0,2021.0,20.0,26.0,25.7,23-10-2021 20
23.0,10.0,2021.0,21.0,25.152542372881356,27.76271186440678,23-10-2021 21
23.0,10.0,2021.0,22.0,25.0,27.883333333333333,23-10-2021 22
23.0,10.0,2021.0,23.0,24.05,44.05,23-10-2021 23
24.0,10.0,2021.0,0.0,22.633333333333333,60.05,24-10-2021 0
24.0,10.0,2021.0,1.0,22.0,62.65,24-10-2021 1
24.0,10.0,2021.0,2.0,20.633333333333333,72.0,24-10-2021 2
24.0,10.0,2021.0,3.0,20.0,74.53333333333333,24-10-2021 3
24.0,10.0,2021.0,4.0,19.733333333333334,75.58333333333333,24-10-2021 4
24.0,10.0,2021.0,5.0,19.15,78.25,24-10-2021 5
24.0,10.0,2021.0,6.0,19.466666666666665,81.1,24-10-2021 6
24.0,10.0,2021.0,7.0,19.216666666666665,80.45,24-10-2021 7
24.0,10.0,2021.0,8.0,19.796610169491526,79.49152542372882,24-10-2021 8
24.0,10.0,2021.0,9.0,20.366666666666667,71.66666666666667,24-10-2021 9
24.0,10.0,2021.0,10.0,21.483333333333334,62.4,24-10-2021 10
24.0,10.0,2021.0,11.0,22.666666666666668,54.88333333333333,24-10-2021 11
24.0,10.0,2021.0,12.0,22.46551724137931,57.58620689655172,24-10-2021 12
24.0,10.0,2021.0,13.0,22.89830508474576,57.67796610169491,24-10-2021 13
24.0,10.0,2021.0,14.0,21.2,64.08333333333333,24-10-2021 14
24.0,10.0,2021.0,15.0,21.0,69.57627118644068,24-10-2021 15
24.0,10.0,2021.0,16.0,20.683333333333334,73.18333333333334,24-10-2021 16
24.0,10.0,2021.0,17.0,19.28813559322034,72.33898305084746,24-10-2021 17
24.0,10.0,2021.0,18.0,19.0,68.18333333333334,24-10-2021 18
24.0,10.0,2021.0,19.0,18.783333333333335,67.28333333333333,24-10-2021 19
24.0,10.0,2021.0,20.0,18.016666666666666,64.8,24-10-2021 20
24.0,10.0,2021.0,21.0,17.716666666666665,54.96666666666667,24-10-2021 21
24.0,10.0,2021.0,22.0,17.0,61.7,24-10-2021 22
24.0,10.0,2021.0,23.0,17.0,62.416666666666664,24-10-2021 23
25.0,10.0,2021.0,0.0,17.0,68.63333333333334,25-10-2021 0
25.0,10.0,2021.0,1.0,17.0,66.08333333333333,25-10-2021 1
25.0,10.0,2021.0,2.0,17.0,57.3,25-10-2021 2
25.0,10.0,2021.0,3.0,17.0,57.38333333333333,25-10-2021 3
25.0,10.0,2021.0,4.0,17.0,59.53333333333333,25-10-2021 4
25.0,10.0,2021.0,5.0,16.966666666666665,61.583333333333336,25-10-2021 5
25.0,10.0,2021.0,6.0,17.083333333333332,60.88333333333333,25-10-2021 6
25.0,10.0,2021.0,7.0,18.083333333333332,54.733333333333334,25-10-2021 7
25.0,10.0,2021.0,8.0,19.1,53.53333333333333,25-10-2021 8
25.0,10.0,2021.0,9.0,19.6,53.083333333333336,25-10-2021 9
25.0,10.0,2021.0,10.0,21.25423728813559,46.932203389830505,25-10-2021 10
25.0,10.0,2021.0,11.0,21.0,48.85,25-10-2021 11
25.0,10.0,2021.0,12.0,21.0,50.016666666666666,25-10-2021 12
25.0,10.0,2021.0,13.0,21.516666666666666,48.416666666666664,25-10-2021 13
25.0,10.0,2021.0,14.0,22.15,48.483333333333334,25-10-2021 14
25.0,10.0,2021.0,15.0,21.0,55.3,25-10-2021 15
25.0,10.0,2021.0,16.0,20.406779661016948,59.016949152542374,25-10-2021 16
25.0,10.0,2021.0,17.0,20.0,59.15,25-10-2021 17
25.0,10.0,2021.0,18.0,19.466666666666665,60.416666666666664,25-10-2021 18
25.0,10.0,2021.0,19.0,19.0,63.43333333333333,25-10-2021 19
25.0,10.0,2021.0,20.0,19.0,65.7,25-10-2021 20
25.0,10.0,2021.0,21.0,18.9,68.4,25-10-2021 21
25.0,10.0,2021.0,22.0,18.6,70.08333333333333,25-10-2021 22
25.0,10.0,2021.0,23.0,18.0,71.91666666666667,25-10-2021 23
26.0,10.0,2021.0,0.0,18.0,72.8,26-10-2021 0
26.0,10.0,2021.0,1.0,18.0,74.53333333333333,26-10-2021 1
26.0,10.0,2021.0,2.0,18.0,77.45,26-10-2021 2
26.0,10.0,2021.0,3.0,18.0,79.11666666666666,26-10-2021 3
26.0,10.0,2021.0,4.0,18.0,79.9,26-10-2021 4
26.0,10.0,2021.0,5.0,18.0,80.38333333333334,26-10-2021 5
26.0,10.0,2021.0,6.0,18.0,79.08333333333333,26-10-2021 6
26.0,10.0,2021.0,7.0,18.483333333333334,76.2,26-10-2021 7
26.0,10.0,2021.0,8.0,19.576271186440678,69.50847457627118,26-10-2021 8
26.0,10.0,2021.0,9.0,22.066666666666666,57.38333333333333,26-10-2021 9
26.0,10.0,2021.0,10.0,23.816666666666666,50.55,26-10-2021 10
26.0,10.0,2021.0,11.0,26.3,43.71666666666667,26-10-2021 11
26.0,10.0,2021.0,12.0,28.183333333333334,38.916666666666664,26-10-2021 12
26.0,10.0,2021.0,13.0,28.383333333333333,37.88333333333333,26-10-2021 13
26.0,10.0,2021.0,14.0,28.0,38.0,26-10-2021 14
26.0,10.0,2021.0,16.0,22.0,56.42857142857143,26-10-2021 16
26.0,10.0,2021.0,17.0,21.916666666666668,58.333333333333336,26-10-2021 17
27.0,10.0,2021.0,9.0,21.806451612903224,65.90322580645162,27-10-2021 9
27.0,10.0,2021.0,10.0,22.583333333333332,61.35,27-10-2021 10
27.0,10.0,2021.0,11.0,23.283333333333335,59.3,27-10-2021 11
27.0,10.0,2021.0,12.0,24.366666666666667,55.1,27-10-2021 12
27.0,10.0,2021.0,13.0,25.050847457627118,53.94915254237288,27-10-2021 13
27.0,10.0,2021.0,14.0,24.033333333333335,58.15,27-10-2021 14
27.0,10.0,2021.0,15.0,23.35,61.1,27-10-2021 15
27.0,10.0,2021.0,16.0,22.083333333333332,71.35,27-10-2021 16
27.0,10.0,2021.0,17.0,21.616666666666667,79.13333333333334,27-10-2021 17
27.0,10.0,2021.0,18.0,21.0,79.45,27-10-2021 18
27.0,10.0,2021.0,19.0,21.0,80.01666666666667,27-10-2021 19
27.0,10.0,2021.0,20.0,21.0,82.85,27-10-2021 20
27.0,10.0,2021.0,21.0,20.983333333333334,83.3,27-10-2021 21
27.0,10.0,2021.0,22.0,20.933333333333334,83.36666666666666,27-10-2021 22
27.0,10.0,2021.0,23.0,20.433333333333334,85.13333333333334,27-10-2021 23
28.0,10.0,2021.0,0.0,20.0,86.68333333333334,28-10-2021 0
28.0,10.0,2021.0,1.0,20.0,86.93333333333334,28-10-2021 1
28.0,10.0,2021.0,2.0,20.0,86.8,28-10-2021 2
28.0,10.0,2021.0,3.0,20.0,86.05,28-10-2021 3
28.0,10.0,2021.0,4.0,19.966666666666665,86.3,28-10-2021 4
28.0,10.0,2021.0,5.0,19.916666666666668,86.25,28-10-2021 5
28.0,10.0,2021.0,6.0,20.0,85.55,28-10-2021 6
28.0,10.0,2021.0,7.0,20.0,84.91666666666667,28-10-2021 7
28.0,10.0,2021.0,8.0,20.54237288135593,81.71186440677967,28-10-2021 8
28.0,10.0,2021.0,9.0,21.783333333333335,73.7,28-10-2021 9
28.0,10.0,2021.0,10.0,22.29824561403509,69.80701754385964,28-10-2021 10
28.0,10.0,2021.0,11.0,22.95,65.71666666666667,28-10-2021 11
28.0,10.0,2021.0,12.0,23.0,62.53448275862069,28-10-2021 12
28.0,10.0,2021.0,13.0,23.677966101694917,59.898305084745765,28-10-2021 13
28.0,10.0,2021.0,14.0,24.1864406779661,60.20338983050848,28-10-2021 14
28.0,10.0,2021.0,15.0,24.0,59.220338983050844,28-10-2021 15
28.0,10.0,2021.0,16.0,23.1864406779661,63.898305084745765,28-10-2021 16
28.0,10.0,2021.0,17.0,22.0,70.1864406779661,28-10-2021 17
28.0,10.0,2021.0,18.0,21.216666666666665,72.43333333333334,28-10-2021 18
28.0,10.0,2021.0,19.0,20.0,67.46666666666667,28-10-2021 19
28.0,10.0,2021.0,20.0,20.0,65.98333333333333,28-10-2021 20
28.0,10.0,2021.0,21.0,19.966666666666665,65.15,28-10-2021 21
28.0,10.0,2021.0,22.0,19.066666666666666,59.35,28-10-2021 22
28.0,10.0,2021.0,23.0,19.0,59.983333333333334,28-10-2021 23
29.0,10.0,2021.0,0.0,18.966666666666665,62.56666666666667,29-10-2021 0
29.0,10.0,2021.0,1.0,18.066666666666666,63.65,29-10-2021 1
29.0,10.0,2021.0,2.0,18.0,66.85,29-10-2021 2
29.0,10.0,2021.0,3.0,18.0,71.63333333333334,29-10-2021 3
29.0,10.0,2021.0,4.0,18.0,73.75,29-10-2021 4
29.0,10.0,2021.0,5.0,18.0,74.71666666666667,29-10-2021 5
29.0,10.0,2021.0,6.0,18.083333333333332,74.86666666666666,29-10-2021 6
29.0,10.0,2021.0,7.0,19.0,73.18333333333334,29-10-2021 7
29.0,10.0,2021.0,8.0,19.16949152542373,72.64406779661017,29-10-2021 8
29.0,10.0,2021.0,9.0,20.8,63.666666666666664,29-10-2021 9
29.0,10.0,2021.0,10.0,22.316666666666666,54.583333333333336,29-10-2021 10
29.0,10.0,2021.0,11.0,24.322033898305083,46.728813559322035,29-10-2021 11
29.0,10.0,2021.0,12.0,25.203389830508474,45.847457627118644,29-10-2021 12
29.0,10.0,2021.0,13.0,25.55,44.516666666666666,29-10-2021 13
29.0,10.0,2021.0,14.0,26.610169491525422,41.728813559322035,29-10-2021 14
29.0,10.0,2021.0,15.0,25.34,45.54,29-10-2021 15
29.0,10.0,2021.0,16.0,23.93103448275862,50.224137931034484,29-10-2021 16
29.0,10.0,2021.0,17.0,22.583333333333332,54.833333333333336,29-10-2021 17
29.0,10.0,2021.0,18.0,22.0,57.67796610169491,29-10-2021 18
29.0,10.0,2021.0,19.0,21.116666666666667,62.6,29-10-2021 19
29.0,10.0,2021.0,20.0,21.0,65.26666666666667,29-10-2021 20
29.0,10.0,2021.0,21.0,21.0,64.95,29-10-2021 21
29.0,10.0,2021.0,22.0,20.366666666666667,65.3,29-10-2021 22
29.0,10.0,2021.0,23.0,20.0,64.6,29-10-2021 23
30.0,10.0,2021.0,0.0,19.816666666666666,65.0,30-10-2021 0
30.0,10.0,2021.0,1.0,19.083333333333332,64.3,30-10-2021 1
30.0,10.0,2021.0,2.0,19.0,65.03333333333333,30-10-2021 2
30.0,10.0,2021.0,3.0,19.0,65.7,30-10-2021 3
30.0,10.0,2021.0,4.0,19.0,67.48333333333333,30-10-2021 4
30.0,10.0,2021.0,5.0,19.0,68.93333333333334,30-10-2021 5
30.0,10.0,2021.0,6.0,19.05,66.66666666666667,30-10-2021 6
30.0,10.0,2021.0,7.0,20.15,61.18333333333333,30-10-2021 7
30.0,10.0,2021.0,8.0,21.0,56.30508474576271,30-10-2021 8
30.0,10.0,2021.0,9.0,21.833333333333332,51.983333333333334,30-10-2021 9
30.0,10.0,2021.0,10.0,23.683333333333334,45.85,30-10-2021 10
30.0,10.0,2021.0,11.0,25.266666666666666,40.85,30-10-2021 11
30.0,10.0,2021.0,12.0,26.616666666666667,37.25,30-10-2021 12
30.0,10.0,2021.0,13.0,28.516666666666666,35.2,30-10-2021 13
30.0,10.0,2021.0,14.0,27.983333333333334,37.983333333333334,30-10-2021 14
30.0,10.0,2021.0,15.0,27.766666666666666,38.516666666666666,30-10-2021 15
30.0,10.0,2021.0,16.0,26.033898305084747,43.6271186440678,30-10-2021 16
30.0,10.0,2021.0,17.0,23.440677966101696,50.25423728813559,30-10-2021 17
30.0,10.0,2021.0,18.0,22.133333333333333,55.63333333333333,30-10-2021 18
30.0,10.0,2021.0,19.0,21.55,56.38333333333333,30-10-2021 19
30.0,10.0,2021.0,20.0,21.0,57.56666666666667,30-10-2021 20
30.0,10.0,2021.0,21.0,21.0,58.65,30-10-2021 21
30.0,10.0,2021.0,22.0,20.483333333333334,59.5,30-10-2021 22
30.0,10.0,2021.0,23.0,20.0,61.21666666666667,30-10-2021 23
31.0,10.0,2021.0,0.0,20.0,62.46666666666667,31-10-2021 0
31.0,10.0,2021.0,1.0,19.716666666666665,64.21666666666667,31-10-2021 1
31.0,10.0,2021.0,2.0,19.0,65.45,31-10-2021 2
31.0,10.0,2021.0,3.0,19.0,66.26666666666667,31-10-2021 3
31.0,10.0,2021.0,4.0,19.0,67.61666666666666,31-10-2021 4
31.0,10.0,2021.0,5.0,19.0,69.6,31-10-2021 5
31.0,10.0,2021.0,6.0,19.283333333333335,68.95,31-10-2021 6
31.0,10.0,2021.0,7.0,20.0,64.25,31-10-2021 7
31.0,10.0,2021.0,8.0,20.35593220338983,61.47457627118644,31-10-2021 8
31.0,10.0,2021.0,9.0,20.8,60.85,31-10-2021 9
31.0,10.0,2021.0,10.0,20.85,60.05,31-10-2021 10
31.0,10.0,2021.0,11.0,21.0,61.166666666666664,31-10-2021 11
31.0,10.0,2021.0,12.0,20.333333333333332,71.1,31-10-2021 12
31.0,10.0,2021.0,13.0,20.883333333333333,73.95,31-10-2021 13
31.0,10.0,2021.0,14.0,21.0,73.66101694915254,31-10-2021 14
31.0,10.0,2021.0,15.0,21.0,73.63333333333334,31-10-2021 15
31.0,10.0,2021.0,16.0,20.933333333333334,75.86666666666666,31-10-2021 16
31.0,10.0,2021.0,17.0,20.066666666666666,79.51666666666667,31-10-2021 17
31.0,10.0,2021.0,18.0,20.0,80.3,31-10-2021 18
31.0,10.0,2021.0,19.0,19.683333333333334,80.33333333333333,31-10-2021 19
31.0,10.0,2021.0,20.0,19.0,80.16666666666667,31-10-2021 20
31.0,10.0,2021.0,21.0,19.0,79.96666666666667,31-10-2021 21
31.0,10.0,2021.0,22.0,19.0,79.16666666666667,31-10-2021 22
31.0,10.0,2021.0,23.0,19.0,77.48333333333333,31-10-2021 23
1.0,11.0,2021.0,0.0,19.0,77.85,1-11-2021 0
1.0,11.0,2021.0,1.0,18.783333333333335,80.66666666666667,1-11-2021 1
1.0,11.0,2021.0,2.0,18.266666666666666,83.86666666666666,1-11-2021 2
1.0,11.0,2021.0,3.0,18.0,85.88333333333334,1-11-2021 3
1.0,11.0,2021.0,4.0,18.0,86.0,1-11-2021 4
1.0,11.0,2021.0,5.0,18.0,86.05,1-11-2021 5
1.0,11.0,2021.0,6.0,18.0,85.76666666666667,1-11-2021 6
1.0,11.0,2021.0,7.0,18.2,80.23333333333333,1-11-2021 7
1.0,11.0,2021.0,8.0,19.65,72.33333333333333,1-11-2021 8
1.0,11.0,2021.0,9.0,19.616666666666667,71.35,1-11-2021 9
1.0,11.0,2021.0,10.0,20.483333333333334,67.0,1-11-2021 10
1.0,11.0,2021.0,11.0,20.75,63.38333333333333,1-11-2021 11
1.0,11.0,2021.0,12.0,23.305084745762713,49.13559322033898,1-11-2021 12
1.0,11.0,2021.0,13.0,23.75,45.68333333333333,1-11-2021 13
1.0,11.0,2021.0,14.0,24.1,45.36666666666667,1-11-2021 14
1.0,11.0,2021.0,15.0,26.383333333333333,39.43333333333333,1-11-2021 15
1.0,11.0,2021.0,16.0,25.0,45.59322033898305,1-11-2021 16
1.0,11.0,2021.0,17.0,22.6,53.35,1-11-2021 17
1.0,11.0,2021.0,18.0,21.322033898305083,58.67796610169491,1-11-2021 18
1.0,11.0,2021.0,19.0,20.533333333333335,59.43333333333333,1-11-2021 19
1.0,11.0,2021.0,20.0,20.0,62.483333333333334,1-11-2021 20
1.0,11.0,2021.0,21.0,20.0,71.33333333333333,1-11-2021 21
1.0,11.0,2021.0,22.0,19.433333333333334,77.35,1-11-2021 22
1.0,11.0,2021.0,23.0,19.0,77.53333333333333,1-11-2021 23
2.0,11.0,2021.0,0.0,19.0,75.01666666666667,2-11-2021 0
2.0,11.0,2021.0,1.0,19.0,74.48333333333333,2-11-2021 1
2.0,11.0,2021.0,2.0,19.0,75.65,2-11-2021 2
2.0,11.0,2021.0,3.0,19.0,82.15,2-11-2021 3
2.0,11.0,2021.0,4.0,18.6,82.85,2-11-2021 4
2.0,11.0,2021.0,5.0,18.0,84.58333333333333,2-11-2021 5
2.0,11.0,2021.0,6.0,18.8,83.28333333333333,2-11-2021 6
2.0,11.0,2021.0,7.0,19.583333333333332,73.26666666666667,2-11-2021 7
2.0,11.0,2021.0,8.0,21.322033898305083,61.067796610169495,2-11-2021 8
2.0,11.0,2021.0,9.0,21.983333333333334,54.65,2-11-2021 9
2.0,11.0,2021.0,10.0,22.983333333333334,49.483333333333334,2-11-2021 10
2.0,11.0,2021.0,11.0,22.620689655172413,51.293103448275865,2-11-2021 11
2.0,11.0,2021.0,12.0,24.103448275862068,47.86206896551724,2-11-2021 12
2.0,11.0,2021.0,13.0,26.406779661016948,40.016949152542374,2-11-2021 13
2.0,11.0,2021.0,14.0,25.0,44.53333333333333,2-11-2021 14
2.0,11.0,2021.0,15.0,25.15,43.583333333333336,2-11-2021 15
2.0,11.0,2021.0,16.0,23.85,46.46666666666667,2-11-2021 16
2.0,11.0,2021.0,17.0,22.333333333333332,52.083333333333336,2-11-2021 17
2.0,11.0,2021.0,18.0,21.516666666666666,56.31666666666667,2-11-2021 18
2.0,11.0,2021.0,19.0,21.0,59.36666666666667,2-11-2021 19
2.0,11.0,2021.0,20.0,20.833333333333332,63.55,2-11-2021 20
2.0,11.0,2021.0,21.0,20.0,65.25,2-11-2021 21
2.0,11.0,2021.0,22.0,20.0,64.15,2-11-2021 22
2.0,11.0,2021.0,23.0,19.466666666666665,65.91666666666667,2-11-2021 23
3.0,11.0,2021.0,0.0,19.0,68.31666666666666,3-11-2021 0
3.0,11.0,2021.0,1.0,19.0,71.46666666666667,3-11-2021 1
3.0,11.0,2021.0,2.0,19.0,70.55,3-11-2021 2
3.0,11.0,2021.0,3.0,19.0,71.36666666666666,3-11-2021 3
3.0,11.0,2021.0,4.0,19.0,73.0,3-11-2021 4
3.0,11.0,2021.0,5.0,19.0,73.16666666666667,3-11-2021 5
3.0,11.0,2021.0,6.0,19.0,69.38333333333334,3-11-2021 6
3.0,11.0,2021.0,7.0,19.9,62.93333333333333,3-11-2021 7
3.0,11.0,2021.0,8.0,20.716666666666665,57.56666666666667,3-11-2021 8
3.0,11.0,2021.0,9.0,22.383333333333333,49.8,3-11-2021 9
3.0,11.0,2021.0,10.0,23.65,47.166666666666664,3-11-2021 10
3.0,11.0,2021.0,11.0,25.76271186440678,39.83050847457627,3-11-2021 11
3.0,11.0,2021.0,12.0,25.916666666666668,40.86666666666667,3-11-2021 12
3.0,11.0,2021.0,13.0,26.4,40.8,3-11-2021 13
3.0,11.0,2021.0,14.0,28.338983050847457,35.813559322033896,3-11-2021 14
3.0,11.0,2021.0,15.0,26.362068965517242,40.96551724137931,3-11-2021 15
3.0,11.0,2021.0,16.0,25.54237288135593,43.76271186440678,3-11-2021 16
3.0,11.0,2021.0,17.0,23.31578947368421,50.64912280701754,3-11-2021 17
3.0,11.0,2021.0,18.0,22.316666666666666,53.31666666666667,3-11-2021 18
3.0,11.0,2021.0,19.0,21.9,53.916666666666664,3-11-2021 19
3.0,11.0,2021.0,20.0,21.05,54.35,3-11-2021 20
3.0,11.0,2021.0,21.0,21.0,54.78333333333333,3-11-2021 21
3.0,11.0,2021.0,22.0,20.816666666666666,57.016666666666666,3-11-2021 22
3.0,11.0,2021.0,23.0,20.033333333333335,57.2,3-11-2021 23
4.0,11.0,2021.0,0.0,20.0,57.68333333333333,4-11-2021 0
4.0,11.0,2021.0,1.0,19.0,60.416666666666664,4-11-2021 1
4.0,11.0,2021.0,2.0,19.0,62.45,4-11-2021 2
4.0,11.0,2021.0,3.0,19.0,64.8,4-11-2021 3
4.0,11.0,2021.0,4.0,18.733333333333334,68.4,4-11-2021 4
4.0,11.0,2021.0,5.0,18.833333333333332,70.76666666666667,4-11-2021 5
4.0,11.0,2021.0,6.0,19.0,69.15,4-11-2021 6
4.0,11.0,2021.0,7.0,19.666666666666668,63.86666666666667,4-11-2021 7
4.0,11.0,2021.0,8.0,21.203389830508474,56.33898305084746,4-11-2021 8
4.0,11.0,2021.0,9.0,22.45762711864407,50.83050847457627,4-11-2021 9
4.0,11.0,2021.0,10.0,24.033333333333335,44.38333333333333,4-11-2021 10
4.0,11.0,2021.0,11.0,26.6,33.083333333333336,4-11-2021 11
4.0,11.0,2021.0,12.0,28.610169491525422,21.576271186440678,4-11-2021 12
4.0,11.0,2021.0,13.0,29.466666666666665,17.216666666666665,4-11-2021 13
4.0,11.0,2021.0,14.0,30.933333333333334,17.85,4-11-2021 14
4.0,11.0,2021.0,15.0,29.45,31.9,4-11-2021 15
4.0,11.0,2021.0,16.0,28.083333333333332,34.1,4-11-2021 16
4.0,11.0,2021.0,17.0,25.716666666666665,37.06666666666667,4-11-2021 17
4.0,11.0,2021.0,18.0,24.74576271186441,38.83050847457627,4-11-2021 18
4.0,11.0,2021.0,19.0,24.0,40.266666666666666,4-11-2021 19
4.0,11.0,2021.0,20.0,23.283333333333335,45.8,4-11-2021 20
4.0,11.0,2021.0,21.0,23.0,49.483333333333334,4-11-2021 21
4.0,11.0,2021.0,22.0,22.633333333333333,53.81666666666667,4-11-2021 22
4.0,11.0,2021.0,23.0,22.0,51.833333333333336,4-11-2021 23
5.0,11.0,2021.0,0.0,21.516666666666666,52.81666666666667,5-11-2021 0
5.0,11.0,2021.0,1.0,21.0,59.1,5-11-2021 1
5.0,11.0,2021.0,2.0,20.233333333333334,62.666666666666664,5-11-2021 2
5.0,11.0,2021.0,3.0,20.0,60.266666666666666,5-11-2021 3
5.0,11.0,2021.0,4.0,19.383333333333333,62.61666666666667,5-11-2021 4
5.0,11.0,2021.0,5.0,19.0,67.5,5-11-2021 5
5.0,11.0,2021.0,6.0,19.666666666666668,65.36666666666666,5-11-2021 6
5.0,11.0,2021.0,7.0,21.033898305084747,54.220338983050844,5-11-2021 7
16.0,11.0,2021.0,14.0,29.0,15.25,16-11-2021 14
16.0,11.0,2021.0,15.0,29.65,16.25,16-11-2021 15
16.0,11.0,2021.0,16.0,28.0,23.724137931034484,16-11-2021 16
16.0,11.0,2021.0,17.0,26.883333333333333,31.8,16-11-2021 17
16.0,11.0,2021.0,18.0,25.166666666666668,40.3,16-11-2021 18
16.0,11.0,2021.0,19.0,24.0,44.06666666666667,16-11-2021 19
16.0,11.0,2021.0,20.0,23.816666666666666,43.36666666666667,16-11-2021 20
16.0,11.0,2021.0,21.0,23.0,42.38333333333333,16-11-2021 21
16.0,11.0,2021.0,22.0,23.0,39.833333333333336,16-11-2021 22
16.0,11.0,2021.0,23.0,22.266666666666666,42.36666666666667,16-11-2021 23
17.0,11.0,2021.0,0.0,22.0,44.06666666666667,17-11-2021 0
17.0,11.0,2021.0,1.0,21.7,45.03333333333333,17-11-2021 1
17.0,11.0,2021.0,2.0,21.0,48.06666666666667,17-11-2021 2
17.0,11.0,2021.0,3.0,21.0,50.38333333333333,17-11-2021 3
17.0,11.0,2021.0,4.0,20.2,53.25,17-11-2021 4
17.0,11.0,2021.0,5.0,20.0,53.0,17-11-2021 5
17.0,11.0,2021.0,6.0,20.466666666666665,50.166666666666664,17-11-2021 6
17.0,11.0,2021.0,7.0,21.733333333333334,45.06666666666667,17-11-2021 7
17.0,11.0,2021.0,8.0,23.20689655172414,40.62068965517241,17-11-2021 8
17.0,11.0,2021.0,9.0,24.85,36.56666666666667,17-11-2021 9
17.0,11.0,2021.0,10.0,25.949152542372882,33.220338983050844,17-11-2021 10
17.0,11.0,2021.0,11.0,27.89830508474576,23.76271186440678,17-11-2021 11
17.0,11.0,2021.0,12.0,29.433333333333334,18.316666666666666,17-11-2021 12
17.0,11.0,2021.0,13.0,29.85,17.966666666666665,17-11-2021 13
17.0,11.0,2021.0,14.0,31.483333333333334,16.066666666666666,17-11-2021 14
17.0,11.0,2021.0,15.0,30.8135593220339,16.440677966101696,17-11-2021 15
17.0,11.0,2021.0,16.0,29.233333333333334,22.566666666666666,17-11-2021 16
17.0,11.0,2021.0,17.0,28.05,29.133333333333333,17-11-2021 17
17.0,11.0,2021.0,18.0,27.0,31.65,17-11-2021 18
17.0,11.0,2021.0,19.0,26.3,30.966666666666665,17-11-2021 19
17.0,11.0,2021.0,20.0,26.0,31.683333333333334,17-11-2021 20
17.0,11.0,2021.0,21.0,25.216666666666665,32.65,17-11-2021 21
17.0,11.0,2021.0,22.0,25.0,32.233333333333334,17-11-2021 22
17.0,11.0,2021.0,23.0,24.883333333333333,35.983333333333334,17-11-2021 23
18.0,11.0,2021.0,0.0,24.0,37.9,18-11-2021 0
18.0,11.0,2021.0,1.0,24.0,37.81666666666667,18-11-2021 1
18.0,11.0,2021.0,2.0,24.0,39.78333333333333,18-11-2021 2
18.0,11.0,2021.0,3.0,23.766666666666666,40.81666666666667,18-11-2021 3
18.0,11.0,2021.0,4.0,23.0,43.43333333333333,18-11-2021 4
18.0,11.0,2021.0,5.0,23.0,45.766666666666666,18-11-2021 5
18.0,11.0,2021.0,6.0,23.0,50.8,18-11-2021 6
18.0,11.0,2021.0,7.0,22.816666666666666,58.5,18-11-2021 7
18.0,11.0,2021.0,8.0,22.766666666666666,64.4,18-11-2021 8
18.0,11.0,2021.0,9.0,22.583333333333332,69.5,18-11-2021 9
18.0,11.0,2021.0,10.0,23.316666666666666,69.86666666666666,18-11-2021 10
18.0,11.0,2021.0,11.0,22.966666666666665,71.05,18-11-2021 11
18.0,11.0,2021.0,12.0,23.016949152542374,69.23728813559322,18-11-2021 12
18.0,11.0,2021.0,13.0,23.0,71.05,18-11-2021 13
18.0,11.0,2021.0,14.0,23.016949152542374,67.11864406779661,18-11-2021 14
18.0,11.0,2021.0,15.0,22.866666666666667,75.01666666666667,18-11-2021 15
18.0,11.0,2021.0,16.0,22.366666666666667,79.03333333333333,18-11-2021 16
